firstAuthor	accessionId	publicationDate	journal	title	reportedTrait	efoTraits	bgTraits	discoverySampleAncestry	"replicationSampleAncestry"	associationCount	summaryStatistics	ssApiFlag	agreedToCc0	genotypingTechnologies	pubmedId	initialSampleDescription	"replicateSampleDescription"
"Karjalainen MK"	GCST90302028	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Phospholipids to total lipids ratio in large VLDL"	"very low density lipoprotein cholesterol measurement,phospholipids:total lipids ratio"	-	"4435 East Asian,11340 South Asian,110896 European"		24	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302028"	no	yes	"Genome-wide sequencing,Genome-wide genotyping array"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,110,896 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302029	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Triglycerides in large VLDL"	"triglycerides in large VLDL measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		40	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302029"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302030	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Triglycerides to total lipids ratio in large VLDL"	"triglycerides:total lipids ratio,very low density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		23	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302030"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302031	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total cholesterol levels in medium HDL"	"total cholesterol measurement,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		32	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302031"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302032	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total cholesterol to total lipids ratio in medium HDL"	"esterified cholesterol measurement,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		37	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302032"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302033	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Cholesterol esters in medium HDL"	"esterified cholesterol measurement,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		32	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302033"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302073	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Pyruvate levels"	"pyruvate measurement"	-	"11340 South Asian,102633 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302073"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"11,340 South Asian ancestry individuals,102,633 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302034	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Cholesteryl esters to total lipids ratio in medium HDL"	"cholesteryl esters:total lipids ratio,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		37	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302034"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302035	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Free cholesterol in medium HDL"	"free cholesterol in medium HDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		30	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302035"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302036	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Free cholesterol to total lipids ratio in medium HDL"	"free cholesterol:total lipids ratio,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		27	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302036"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302037	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total lipids in medium HDL"	"total lipids in medium HDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		32	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302037"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302038	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Concentration of medium HDL particles"	"high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		32	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302038"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302039	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Phospholipids in medium HDL"	"phospholipids in medium HDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		34	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302039"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302040	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Phospholipids to total lipids ratio in medium HDL"	"phospholipids:total lipids ratio,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		20	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302040"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302041	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Triglycerides in medium HDL"	"triglycerides in medium HDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		39	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302041"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302042	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Triglycerides to total lipids ratio in medium HDL"	"triglycerides:total lipids ratio,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		45	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302042"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302043	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total cholesterol in medium LDL"	"total cholesterol in medium LDL"	-	"4435 East Asian,11340 South Asian,120241 European"		52	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302043"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302044	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total cholesterol to total lipids ratio in medium LDL"	"cholesterol:total lipids ratio,low density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		42	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302044"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302045	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Cholesterol esters in medium LDL"	"cholesterol esters in medium LDL measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		51	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302045"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302046	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Cholesteryl esters to total lipids ratio in medium LDL"	"low density lipoprotein cholesterol measurement,cholesteryl esters:total lipids ratio"	-	"4435 East Asian,11340 South Asian,120241 European"		40	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302046"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302047	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Free cholesterol in medium LDL"	"free cholesterol in medium LDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		50	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302047"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302048	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Free cholesterol to total lipids ratio in medium LDL"	"low density lipoprotein cholesterol measurement,free cholesterol:total lipids ratio"	-	"4435 East Asian,11340 South Asian,120241 European"		52	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302048"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302049	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total lipid levels in medium LDL"	"low density lipoprotein cholesterol measurement,lipid measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		53	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302049"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302050	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Concentration of medium LDL particles"	"low density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		52	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302050"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302051	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Phospholipids in medium LDL"	"phospholipids in medium LDL measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		55	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302051"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302128	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Cholesterol esters in very large HDL"	"esterified cholesterol measurement,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		47	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302128"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302129	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Cholesteryl esters to total lipids ratio in very large HDL"	"cholesteryl esters:total lipids ratio,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		29	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302129"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302130	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Free cholesterol in very large HDL"	"free cholesterol in very large HDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		63	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302130"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302131	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Free cholesterol to total lipids ratio in very large HDL"	"free cholesterol:total lipids ratio,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		31	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302131"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302132	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total lipids in very large HDL"	"total lipids in very large HDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		63	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302132"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302133	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Concentration of very large HDL particles"	"high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		64	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302133"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302134	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Phospholipids in very large HDL"	"phospholipids in very large HDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		65	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302134"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302135	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Phospholipids to total lipids ratio in very large HDL"	"phospholipids:total lipids ratio,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		36	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302135"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302136	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Triglycerides in very large HDL"	"triglycerides in very large HDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		34	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302136"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302137	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Triglycerides to total lipids ratio in very large HDL"	"triglycerides:total lipids ratio,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		35	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302137"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302138	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total cholesterol in very large VLDL"	"total cholesterol measurement,very low density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		32	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302138"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302139	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total cholesterol to total lipids ratio in very large VLDL"	"very low density lipoprotein cholesterol measurement,cholesterol:total lipids ratio"	-	"4435 East Asian,11340 South Asian,110896 European"		20	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302139"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,110,896 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302140	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Cholesterol esters in very large VLDL"	"very low density lipoprotein cholesterol measurement,esterified cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		34	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302140"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302141	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Cholesteryl esters to total lipids ratio in very large VLDL"	"very low density lipoprotein cholesterol measurement,cholesteryl esters:total lipids ratio"	-	"4435 East Asian,11340 South Asian,110896 European"		14	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302141"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,110,896 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302142	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Free cholesterol in very large VLDL"	"free cholesterol in very large VLDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		32	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302142"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302143	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Free cholesterol to total lipids ratio in very large VLDL"	"very low density lipoprotein cholesterol measurement,free cholesterol:total lipids ratio"	-	"4435 East Asian,11340 South Asian,110896 European"		19	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302143"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,110,896 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302144	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total lipids in very large VLDL"	"total lipids in very large VLDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		32	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302144"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302145	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Concentration of very large VLDL particles"	"very low density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		32	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302145"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302146	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Phospholipids in very large VLDL"	"phospholipids in VLDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		33	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302146"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302147	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Phospholipids to total lipids ratio in very large VLDL"	"very low density lipoprotein cholesterol measurement,phospholipids:total lipids ratio"	-	"4435 East Asian,11340 South Asian,110896 European"		18	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302147"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,110,896 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302148	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Triglycerides in very large VLDL"	"triglycerides in very large VLDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		34	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302148"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302149	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Triglycerides to total lipids ratio in very large VLDL"	"triglycerides:total lipids ratio,very low density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,110896 European"		23	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302149"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,110,896 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302150	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total cholesterol in very small VLDL"	"cholesterol in very small VLDL measurement "	-	"4435 East Asian,11340 South Asian,120241 European"		45	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302150"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302151	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total cholesterol to total lipids ratio in very small VLDL"	"very low density lipoprotein cholesterol measurement,cholesterol:total lipids ratio"	-	"4435 East Asian,11340 South Asian,120241 European"		28	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302151"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302152	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Cholesterol esters in very small VLDL"	"very low density lipoprotein cholesterol measurement,esterified cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		38	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302152"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302078	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Ratio of saturated fatty acids to total fatty acids"	"fatty acid measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		14	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302078"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
"Karjalainen MK"	GCST90302079	2024-03-06	Nature	"Genome-wide characterization of circulating metabolic biomarkers."	"Total cholesterol levels in small HDL"	"total cholesterol measurement,high density lipoprotein cholesterol measurement"	-	"4435 East Asian,11340 South Asian,120241 European"		26	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90302001-GCST90303000/GCST90302079"	no	yes	"Genome-wide genotyping array,Genome-wide sequencing"	38448586	"4,435 East Asian ancestry individuals,11,340 South Asian ancestry individuals,120,241 European ancestry individuals"	NA
